hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,ADR,Revenue,market_segment,distribution_channel,to_name,company,lead_time,reservation_status_date,Reservation Status
2,Casa Property,05/07/17,2017,Jul,Peak Season,CZ,14,15,192.33,2884.99,Business,Group,ZanziTours,Company C,12,07/06/17,Confirmed
6,Fun Property,05/07/17,2017,Jul,Peak Season,DK,20,22,187.08,4115.71,Corporate,OTA,ZanziTours,Company B,21,13/06/17,Confirmed
5,Loop Property,05/07/17,2017,Jul,Peak Season,LT,17,17,198.26,3370.41,Corporate,OTA,Sunset Ltd,Company A,141,19/06/17,Confirmed
4,Michamvi Property,05/07/17,2017,Jul,Peak Season,CH,18,19,203.99,3875.87,Business,TA/TO,Sunset Ltd,Company B,171,18/06/17,No Show
7,Mwezi Property,05/07/17,2017,Jul,Peak Season,IE,22,24,182.15,4371.68,Business,OTA,TO Africa,Company C,139,02/07/17,No Show
3,Nur Property,05/07/17,2017,Jul,Peak Season,SI,17,18,188.18,3387.26,Leisure,Website,Sunset Ltd,,67,07/06/17,No Show
1,Kasha Property,06/07/17,2017,Jul,Peak Season,SK,6,6,474.55,2847.29,Group,OTA,ZanziTours,Company A,127,22/06/17,Confirmed
2,Casa Property,06/07/17,2017,Jul,Peak Season,CH,14,15,183.97,2759.53,Group,Direct,Oceanic Travels,,152,22/06/17,Confirmed
6,Fun Property,06/07/17,2017,Jul,Peak Season,FR,20,22,195.4,4298.72,Business,OTA,ZanziTours,Company A,169,03/07/17,No Show
5,Loop Property,06/07/17,2017,Jul,Peak Season,AT,17,18,166.19,2991.46,Business,TA/TO,Oceanic Travels,Company A,60,16/06/17,Canceled
4,Michamvi Property,06/07/17,2017,Jul,Peak Season,BE,18,19,177.83,3378.71,Group,TA/TO,ZanziTours,Company C,78,10/06/17,Confirmed
7,Mwezi Property,06/07/17,2017,Jul,Peak Season,US,22,24,205.02,4920.57,Corporate,Direct,TO Africa,,67,06/06/17,No Show
3,Nur Property,06/07/17,2017,Jul,Peak Season,HU,17,18,176.41,3175.47,Group,Direct,ZanziTours,Company B,125,17/06/17,Canceled
1,Kasha Property,07/07/17,2017,Jul,Peak Season,LU,6,6,537.41,3224.48,Leisure,TA/TO,ZanziTours,Company A,92,06/07/17,Confirmed
2,Casa Property,07/07/17,2017,Jul,Peak Season,US,14,15,178.82,2682.31,Business,TA/TO,Sunset Ltd,Company B,36,21/06/17,Confirmed
6,Fun Property,07/07/17,2017,Jul,Peak Season,DE,20,22,172.26,3789.63,Leisure,Website,Sunset Ltd,,38,28/06/17,Confirmed
5,Loop Property,07/07/17,2017,Jul,Peak Season,UK,17,18,177.77,3199.91,Business,Website,Oceanic Travels,,107,13/06/17,Canceled
4,Michamvi Property,07/07/17,2017,Jul,Peak Season,FR,18,19,177.82,3378.49,Leisure,Website,TO Africa,Company B,173,05/07/17,No Show
7,Mwezi Property,07/07/17,2017,Jul,Peak Season,RO,22,24,183.5,4404.05,Leisure,OTA,TO Africa,Company C,49,23/06/17,No Show
3,Nur Property,07/07/17,2017,Jul,Peak Season,JP,17,18,192.22,3460,Corporate,OTA,TO Africa,,156,12/06/17,Canceled
1,Kasha Property,08/07/17,2017,Jul,Peak Season,US,6,6,580,3480.01,Group,OTA,TO Africa,Company C,160,23/06/17,Confirmed
2,Casa Property,08/07/17,2017,Jul,Peak Season,SI,14,15,161.84,2427.65,Business,Group,TO Africa,,109,12/06/17,No Show
6,Fun Property,08/07/17,2017,Jul,Peak Season,CN,20,21,159.58,3351.09,Corporate,Corporate,Sunset Ltd,Company A,132,21/06/17,Confirmed
5,Loop Property,08/07/17,2017,Jul,Peak Season,RO,17,18,176.91,3184.43,Group,Website,ZanziTours,Company B,112,19/06/17,Canceled
4,Michamvi Property,08/07/17,2017,Jul,Peak Season,CA,18,19,192.04,3648.75,Business,OTA,Oceanic Travels,Company A,116,09/06/17,Canceled
7,Mwezi Property,08/07/17,2017,Jul,Peak Season,LV,22,24,171.94,4126.45,Group,Group,ZanziTours,Company B,161,01/07/17,Confirmed
3,Nur Property,08/07/17,2017,Jul,Peak Season,JP,17,18,177.14,3188.48,Corporate,OTA,Oceanic Travels,Company C,9,23/06/17,No Show
1,Kasha Property,09/07/17,2017,Jul,Peak Season,EE,6,6,470.08,2820.49,Corporate,Direct,Sunset Ltd,Company B,76,22/06/17,Canceled
2,Casa Property,09/07/17,2017,Jul,Peak Season,FR,14,15,188.44,2826.63,Business,OTA,TO Africa,Company A,110,22/06/17,Confirmed
6,Fun Property,09/07/17,2017,Jul,Peak Season,BE,20,21,203.19,4266.9,Leisure,Website,Sunset Ltd,Company C,169,23/06/17,Canceled
5,Loop Property,09/07/17,2017,Jul,Peak Season,NL,17,18,173.24,3118.39,Group,TA/TO,TO Africa,Company A,100,03/07/17,No Show
4,Michamvi Property,09/07/17,2017,Jul,Peak Season,DE,18,19,182.25,3462.74,Corporate,OTA,ZanziTours,Company C,161,27/06/17,Canceled
7,Mwezi Property,09/07/17,2017,Jul,Peak Season,CZ,22,24,168.38,4041.11,Leisure,Group,TO Africa,Company B,31,05/07/17,Confirmed
3,Nur Property,09/07/17,2017,Jul,Peak Season,DE,17,18,200.75,3613.53,Corporate,Direct,TO Africa,Company C,161,20/06/17,Canceled
1,Kasha Property,10/07/17,2017,Jul,Peak Season,ZA,6,6,520.59,3123.52,Corporate,Website,TO Africa,Company A,125,30/06/17,No Show
2,Casa Property,10/07/17,2017,Jul,Peak Season,SI,14,15,165.71,2485.72,Corporate,Direct,TO Africa,,143,19/06/17,Canceled
6,Fun Property,10/07/17,2017,Jul,Peak Season,FR,20,22,191.41,4210.92,Corporate,Website,Oceanic Travels,,99,30/06/17,Canceled
5,Loop Property,10/07/17,2017,Jul,Peak Season,EE,17,18,170.67,3072.12,Business,Group,Oceanic Travels,Company A,70,12/06/17,No Show
4,Michamvi Property,10/07/17,2017,Jul,Peak Season,SK,18,19,187.65,3565.33,Business,OTA,Sunset Ltd,Company B,20,08/07/17,Confirmed
7,Mwezi Property,10/07/17,2017,Jul,Peak Season,DE,22,24,182.84,4388.24,Corporate,Direct,TO Africa,Company A,80,18/06/17,Canceled
3,Nur Property,10/07/17,2017,Jul,Peak Season,JP,17,18,179.22,3226.05,Group,OTA,TO Africa,Company A,64,07/07/17,Canceled
1,Kasha Property,11/07/17,2017,Jul,Peak Season,BG,6,6,523.74,3142.45,Corporate,OTA,Sunset Ltd,Company A,134,04/07/17,Confirmed
2,Casa Property,11/07/17,2017,Jul,Peak Season,UK,14,15,172.21,2583.17,Leisure,Website,ZanziTours,Company C,95,04/07/17,No Show
6,Fun Property,11/07/17,2017,Jul,Peak Season,HU,20,21,183.21,3847.31,Corporate,OTA,Oceanic Travels,Company B,94,17/06/17,Confirmed
5,Loop Property,11/07/17,2017,Jul,Peak Season,SK,17,18,191.12,3440.19,Leisure,Website,TO Africa,,121,23/06/17,No Show
4,Michamvi Property,11/07/17,2017,Jul,Peak Season,BR,18,19,187.25,3557.76,Leisure,OTA,ZanziTours,,14,03/07/17,Confirmed
7,Mwezi Property,11/07/17,2017,Jul,Peak Season,UK,22,24,184.08,4417.88,Corporate,OTA,Sunset Ltd,,119,06/07/17,No Show
3,Nur Property,11/07/17,2017,Jul,Peak Season,US,17,18,190.68,3432.27,Group,OTA,Sunset Ltd,Company C,70,07/07/17,No Show
1,Kasha Property,12/07/17,2017,Jul,Peak Season,PL,6,6,558.43,3350.56,Group,Website,TO Africa,,14,16/06/17,Canceled
2,Casa Property,12/07/17,2017,Jul,Peak Season,SG,14,15,190.57,2858.5,Leisure,OTA,Oceanic Travels,Company B,40,14/06/17,Canceled
6,Fun Property,12/07/17,2017,Jul,Peak Season,DK,20,22,172.18,3788.01,Group,Group,Oceanic Travels,Company B,173,11/07/17,No Show
5,Loop Property,12/07/17,2017,Jul,Peak Season,CZ,17,18,180.13,3242.31,Business,Group,ZanziTours,Company B,141,02/07/17,Confirmed
4,Michamvi Property,12/07/17,2017,Jul,Peak Season,HU,18,19,189.89,3607.98,Business,TA/TO,ZanziTours,Company C,159,03/07/17,Confirmed
7,Mwezi Property,12/07/17,2017,Jul,Peak Season,FR,22,24,174.6,4190.44,Corporate,Corporate,Oceanic Travels,Company A,55,09/07/17,Confirmed
3,Nur Property,12/07/17,2017,Jul,Peak Season,RO,17,18,192.13,3458.39,Group,OTA,Sunset Ltd,Company C,69,01/07/17,No Show
1,Kasha Property,13/07/17,2017,Jul,Peak Season,LU,6,6,515.77,3094.63,Leisure,Website,Oceanic Travels,,111,14/06/17,No Show
2,Casa Property,13/07/17,2017,Jul,Peak Season,CA,14,15,192.32,2884.74,Group,TA/TO,Sunset Ltd,Company C,11,19/06/17,Canceled
6,Fun Property,13/07/17,2017,Jul,Peak Season,LU,20,22,184.8,4065.56,Leisure,TA/TO,ZanziTours,,11,23/06/17,Canceled
5,Loop Property,13/07/17,2017,Jul,Peak Season,DE,17,18,188.23,3388.12,Group,Group,ZanziTours,,162,24/06/17,No Show
4,Michamvi Property,13/07/17,2017,Jul,Peak Season,ZA,18,19,178.69,3395.2,Business,OTA,Sunset Ltd,Company C,88,15/06/17,No Show
7,Mwezi Property,13/07/17,2017,Jul,Peak Season,LU,22,24,170.65,4095.54,Business,Website,ZanziTours,Company A,42,25/06/17,No Show
3,Nur Property,13/07/17,2017,Jul,Peak Season,LU,17,18,182.93,3292.71,Business,OTA,Sunset Ltd,Company C,134,29/06/17,Confirmed
1,Kasha Property,14/07/17,2017,Jul,Peak Season,AE,6,6,519.33,3116,Group,Corporate,Oceanic Travels,Company C,129,07/07/17,No Show
2,Casa Property,14/07/17,2017,Jul,Peak Season,UK,14,15,191.73,2875.91,Group,TA/TO,TO Africa,,151,13/07/17,No Show
6,Fun Property,14/07/17,2017,Jul,Peak Season,PL,20,22,176.9,3891.84,Corporate,OTA,Oceanic Travels,Company A,88,01/07/17,No Show
5,Loop Property,14/07/17,2017,Jul,Peak Season,AU,17,18,194.15,3494.78,Group,OTA,TO Africa,,95,18/06/17,Confirmed
4,Michamvi Property,14/07/17,2017,Jul,Peak Season,DK,18,19,156.28,2969.32,Leisure,Website,Oceanic Travels,Company B,89,10/07/17,No Show
7,Mwezi Property,14/07/17,2017,Jul,Peak Season,DK,22,24,173.69,4168.51,Business,Website,ZanziTours,Company A,57,03/07/17,Confirmed
3,Nur Property,14/07/17,2017,Jul,Peak Season,CH,17,18,159.42,2869.62,Corporate,Website,Oceanic Travels,Company A,149,01/07/17,Confirmed
1,Kasha Property,15/07/17,2017,Jul,Peak Season,BR,6,6,487.16,2922.96,Leisure,Group,TO Africa,,18,15/06/17,No Show
2,Casa Property,15/07/17,2017,Jul,Peak Season,CH,14,14,183.84,2573.73,Leisure,OTA,TO Africa,Company A,10,09/07/17,Canceled
6,Fun Property,15/07/17,2017,Jul,Peak Season,EE,20,22,160.37,3528.14,Corporate,Direct,Sunset Ltd,,10,05/07/17,Confirmed
5,Loop Property,15/07/17,2017,Jul,Peak Season,BE,17,18,174.26,3136.68,Corporate,OTA,ZanziTours,Company B,49,23/06/17,Confirmed
4,Michamvi Property,15/07/17,2017,Jul,Peak Season,UK,18,19,180.9,3437.04,Corporate,OTA,ZanziTours,Company B,105,07/07/17,No Show
7,Mwezi Property,15/07/17,2017,Jul,Peak Season,CH,22,24,182.38,4377.19,Corporate,OTA,ZanziTours,Company B,144,25/06/17,Canceled
3,Nur Property,15/07/17,2017,Jul,Peak Season,IN,17,18,175.21,3153.76,Leisure,TA/TO,Oceanic Travels,Company B,93,12/07/17,Canceled
1,Kasha Property,16/07/17,2017,Jul,Peak Season,LT,6,6,551.75,3310.51,Leisure,Group,TO Africa,,98,25/06/17,Confirmed
2,Casa Property,16/07/17,2017,Jul,Peak Season,LU,14,15,165.05,2475.7,Corporate,OTA,TO Africa,,107,11/07/17,Confirmed
6,Fun Property,16/07/17,2017,Jul,Peak Season,AU,20,22,185.45,4079.93,Business,Direct,ZanziTours,Company B,15,15/07/17,Confirmed
5,Loop Property,16/07/17,2017,Jul,Peak Season,CZ,17,18,158.05,2844.82,Business,Direct,TO Africa,Company C,131,14/07/17,Confirmed
4,Michamvi Property,16/07/17,2017,Jul,Peak Season,FR,18,19,172.81,3283.46,Corporate,Corporate,ZanziTours,Company A,119,23/06/17,Canceled
7,Mwezi Property,16/07/17,2017,Jul,Peak Season,BR,22,24,179.1,4298.49,Corporate,OTA,Sunset Ltd,Company A,67,14/07/17,No Show
3,Nur Property,16/07/17,2017,Jul,Peak Season,ZA,17,18,176.9,3184.28,Group,Group,ZanziTours,Company C,2,24/06/17,Confirmed
1,Kasha Property,17/07/17,2017,Jul,Peak Season,LU,6,6,452.62,2715.74,Group,TA/TO,TO Africa,Company A,22,09/07/17,Canceled
2,Casa Property,17/07/17,2017,Jul,Peak Season,CZ,14,14,172.29,2412.1,Group,Website,Sunset Ltd,,172,23/06/17,Confirmed
6,Fun Property,17/07/17,2017,Jul,Peak Season,HU,20,22,202.74,4460.27,Leisure,OTA,ZanziTours,Company B,137,04/07/17,Confirmed
5,Loop Property,17/07/17,2017,Jul,Peak Season,UK,17,18,186.65,3359.74,Group,TA/TO,ZanziTours,Company B,39,06/07/17,Canceled
4,Michamvi Property,17/07/17,2017,Jul,Peak Season,LU,18,18,187.92,3382.62,Leisure,Website,TO Africa,Company C,167,25/06/17,Canceled
7,Mwezi Property,17/07/17,2017,Jul,Peak Season,SG,22,24,179,4295.89,Leisure,Direct,Sunset Ltd,Company B,127,11/07/17,No Show
3,Nur Property,17/07/17,2017,Jul,Peak Season,IE,17,18,167.24,3010.35,Group,TA/TO,Oceanic Travels,Company B,174,04/07/17,No Show
1,Kasha Property,18/07/17,2017,Jul,Peak Season,IE,6,6,456.19,2737.15,Business,TA/TO,ZanziTours,,6,20/06/17,Canceled
2,Casa Property,18/07/17,2017,Jul,Peak Season,LU,14,15,163.02,2445.37,Group,TA/TO,TO Africa,,48,19/06/17,No Show
6,Fun Property,18/07/17,2017,Jul,Peak Season,BG,20,21,170.32,3576.75,Corporate,Group,Oceanic Travels,Company C,82,14/07/17,Canceled
5,Loop Property,18/07/17,2017,Jul,Peak Season,IE,17,18,185.85,3345.22,Corporate,TA/TO,Oceanic Travels,Company C,174,05/07/17,Canceled
4,Michamvi Property,18/07/17,2017,Jul,Peak Season,RO,18,19,154.9,2943.11,Leisure,OTA,Sunset Ltd,Company A,101,02/07/17,Confirmed
7,Mwezi Property,18/07/17,2017,Jul,Peak Season,CH,22,24,181.51,4356.16,Business,Group,TO Africa,,73,09/07/17,Canceled
3,Nur Property,18/07/17,2017,Jul,Peak Season,FR,17,18,159.85,2877.37,Corporate,Website,TO Africa,Company C,52,14/07/17,No Show
1,Kasha Property,19/07/17,2017,Jul,Peak Season,SG,6,6,480.87,2885.21,Business,Website,ZanziTours,Company B,97,03/07/17,No Show
2,Casa Property,19/07/17,2017,Jul,Peak Season,HU,14,15,165.46,2481.93,Business,OTA,Sunset Ltd,Company A,50,03/07/17,Canceled
6,Fun Property,19/07/17,2017,Jul,Peak Season,LT,20,22,190.54,4191.78,Corporate,OTA,Sunset Ltd,Company B,94,26/06/17,No Show
5,Loop Property,19/07/17,2017,Jul,Peak Season,RO,17,18,181.83,3272.92,Corporate,OTA,Sunset Ltd,,94,18/07/17,Canceled
4,Michamvi Property,19/07/17,2017,Jul,Peak Season,EE,18,19,172.82,3283.5,Business,Direct,TO Africa,Company C,52,11/07/17,Canceled
7,Mwezi Property,19/07/17,2017,Jul,Peak Season,BE,22,24,172.13,4131.01,Corporate,Direct,TO Africa,Company A,125,26/06/17,Confirmed
3,Nur Property,19/07/17,2017,Jul,Peak Season,SG,17,18,167.99,3023.78,Corporate,Website,Sunset Ltd,Company A,65,28/06/17,No Show
1,Kasha Property,20/07/17,2017,Jul,Peak Season,DK,6,6,497.56,2985.36,Group,Website,Sunset Ltd,Company A,170,03/07/17,Canceled
2,Casa Property,20/07/17,2017,Jul,Peak Season,UK,14,15,203.38,3050.67,Group,Direct,ZanziTours,Company A,93,02/07/17,No Show
6,Fun Property,20/07/17,2017,Jul,Peak Season,RO,20,22,178.57,3928.5,Corporate,Website,Oceanic Travels,Company B,32,04/07/17,Canceled
5,Loop Property,20/07/17,2017,Jul,Peak Season,DE,17,18,169.65,3053.68,Group,TA/TO,Oceanic Travels,Company C,26,15/07/17,No Show
4,Michamvi Property,20/07/17,2017,Jul,Peak Season,AT,18,19,184.85,3512.23,Business,TA/TO,Sunset Ltd,Company A,179,19/07/17,No Show
7,Mwezi Property,20/07/17,2017,Jul,Peak Season,AU,22,24,181.13,4347.11,Business,OTA,TO Africa,Company A,127,12/07/17,No Show
3,Nur Property,20/07/17,2017,Jul,Peak Season,LV,17,17,179.07,3044.12,Leisure,OTA,TO Africa,Company B,173,11/07/17,Confirmed
1,Kasha Property,21/07/17,2017,Jul,Peak Season,JP,6,6,522.75,3136.53,Business,OTA,Sunset Ltd,Company C,67,09/07/17,Confirmed
2,Casa Property,21/07/17,2017,Jul,Peak Season,AU,14,15,185.38,2780.68,Corporate,OTA,Oceanic Travels,Company B,43,12/07/17,Confirmed
6,Fun Property,21/07/17,2017,Jul,Peak Season,BG,20,22,176.35,3879.79,Group,OTA,Sunset Ltd,Company A,149,01/07/17,No Show
5,Loop Property,21/07/17,2017,Jul,Peak Season,AU,17,18,156.95,2825.08,Corporate,Website,Sunset Ltd,Company B,173,30/06/17,No Show
4,Michamvi Property,21/07/17,2017,Jul,Peak Season,DK,18,19,164.36,3122.9,Corporate,OTA,TO Africa,Company B,9,05/07/17,Confirmed
7,Mwezi Property,21/07/17,2017,Jul,Peak Season,BG,22,24,178.76,4290.31,Business,Direct,Oceanic Travels,Company B,177,19/07/17,Confirmed
3,Nur Property,21/07/17,2017,Jul,Peak Season,BG,17,18,188.6,3394.72,Business,TA/TO,Oceanic Travels,Company C,19,13/07/17,Confirmed
1,Kasha Property,22/07/17,2017,Jul,Peak Season,DK,6,6,532.83,3196.99,Business,Group,ZanziTours,Company A,132,04/07/17,Confirmed
2,Casa Property,22/07/17,2017,Jul,Peak Season,US,14,15,176.24,2643.66,Business,Direct,ZanziTours,,74,15/07/17,Canceled
6,Fun Property,22/07/17,2017,Jul,Peak Season,UK,20,22,174.97,3849.24,Business,Website,Sunset Ltd,Company B,11,18/07/17,Confirmed
5,Loop Property,22/07/17,2017,Jul,Peak Season,DK,17,18,166.11,2989.9,Business,TA/TO,Oceanic Travels,Company A,133,29/06/17,Confirmed
4,Michamvi Property,22/07/17,2017,Jul,Peak Season,DE,18,19,160.13,3042.49,Leisure,OTA,TO Africa,,65,12/07/17,Canceled
7,Mwezi Property,22/07/17,2017,Jul,Peak Season,IN,22,24,158.85,3812.5,Group,Website,TO Africa,Company C,14,25/06/17,Canceled
3,Nur Property,22/07/17,2017,Jul,Peak Season,UK,17,18,189.36,3408.42,Leisure,OTA,TO Africa,Company C,10,13/07/17,Confirmed
1,Kasha Property,23/07/17,2017,Jul,Peak Season,IE,6,6,573.5,3441.02,Group,OTA,ZanziTours,Company A,165,02/07/17,Canceled
2,Casa Property,23/07/17,2017,Jul,Peak Season,IE,14,15,178.84,2682.54,Leisure,Group,TO Africa,,56,29/06/17,No Show
6,Fun Property,23/07/17,2017,Jul,Peak Season,UK,20,22,178.95,3936.95,Corporate,OTA,TO Africa,Company A,161,27/06/17,Canceled
5,Loop Property,23/07/17,2017,Jul,Peak Season,HU,17,18,183.93,3310.76,Corporate,OTA,Oceanic Travels,Company C,21,16/07/17,No Show
4,Michamvi Property,23/07/17,2017,Jul,Peak Season,AT,18,19,162.14,3080.58,Business,Group,TO Africa,Company A,117,20/07/17,Confirmed
7,Mwezi Property,23/07/17,2017,Jul,Peak Season,BR,22,24,190.17,4563.97,Leisure,Group,Oceanic Travels,Company A,29,10/07/17,No Show
3,Nur Property,23/07/17,2017,Jul,Peak Season,CH,17,18,192.66,3467.87,Group,OTA,TO Africa,,108,20/07/17,No Show
1,Kasha Property,24/07/17,2017,Jul,Peak Season,DE,6,6,509.69,3058.11,Corporate,TA/TO,Sunset Ltd,,170,17/07/17,Confirmed
2,Casa Property,24/07/17,2017,Jul,Peak Season,UK,14,15,175.63,2634.42,Corporate,Direct,Sunset Ltd,Company C,22,14/07/17,Confirmed
6,Fun Property,24/07/17,2017,Jul,Peak Season,LV,20,22,176.16,3875.58,Group,OTA,TO Africa,Company A,158,16/07/17,No Show
5,Loop Property,24/07/17,2017,Jul,Peak Season,IE,17,18,185.41,3337.36,Group,Direct,Oceanic Travels,Company B,49,10/07/17,No Show
4,Michamvi Property,24/07/17,2017,Jul,Peak Season,DK,18,19,186.98,3552.54,Business,Website,Sunset Ltd,Company C,47,01/07/17,No Show
7,Mwezi Property,24/07/17,2017,Jul,Peak Season,DE,22,24,177.15,4251.52,Corporate,Direct,TO Africa,,50,05/07/17,Confirmed
3,Nur Property,24/07/17,2017,Jul,Peak Season,DE,17,18,181.51,3267.2,Group,OTA,Oceanic Travels,Company B,161,10/07/17,No Show
1,Kasha Property,25/07/17,2017,Jul,Peak Season,IE,6,6,583.19,3499.12,Business,Group,Oceanic Travels,Company A,148,24/07/17,No Show
2,Casa Property,25/07/17,2017,Jul,Peak Season,US,14,15,187.49,2812.36,Business,TA/TO,Oceanic Travels,Company A,57,16/07/17,Confirmed
6,Fun Property,25/07/17,2017,Jul,Peak Season,DK,20,22,180.39,3968.48,Leisure,Website,TO Africa,Company B,49,04/07/17,Confirmed
5,Loop Property,25/07/17,2017,Jul,Peak Season,NL,17,18,166.38,2994.9,Corporate,OTA,Sunset Ltd,,22,11/07/17,No Show
4,Michamvi Property,25/07/17,2017,Jul,Peak Season,CN,18,19,185.2,3518.73,Corporate,Group,ZanziTours,Company B,82,14/07/17,Confirmed
7,Mwezi Property,25/07/17,2017,Jul,Peak Season,BR,22,24,172.87,4148.99,Group,TA/TO,Sunset Ltd,Company C,5,23/07/17,No Show
3,Nur Property,25/07/17,2017,Jul,Peak Season,JP,17,18,165.46,2978.21,Group,OTA,Oceanic Travels,Company A,25,16/07/17,No Show
1,Kasha Property,26/07/17,2017,Jul,Peak Season,EE,6,6,513.54,3081.24,Leisure,Website,Oceanic Travels,,77,25/07/17,Canceled
2,Casa Property,26/07/17,2017,Jul,Peak Season,UK,14,14,173.4,2427.54,Corporate,OTA,Sunset Ltd,,79,07/07/17,No Show
6,Fun Property,26/07/17,2017,Jul,Peak Season,DK,20,22,173.23,3811.08,Business,Website,TO Africa,Company A,52,23/07/17,Canceled
5,Loop Property,26/07/17,2017,Jul,Peak Season,SI,17,18,159.45,2870.13,Business,TA/TO,Sunset Ltd,Company C,175,25/07/17,Confirmed
4,Michamvi Property,26/07/17,2017,Jul,Peak Season,IN,18,19,198.32,3768.11,Leisure,OTA,TO Africa,Company C,27,17/07/17,No Show
7,Mwezi Property,26/07/17,2017,Jul,Peak Season,SI,22,24,185.92,4462.01,Business,TA/TO,ZanziTours,Company B,43,02/07/17,Confirmed
3,Nur Property,26/07/17,2017,Jul,Peak Season,DK,17,18,192.01,3456.18,Group,Corporate,Sunset Ltd,Company B,72,19/07/17,Canceled
1,Kasha Property,27/07/17,2017,Jul,Peak Season,ZA,6,6,501.87,3011.21,Leisure,OTA,Oceanic Travels,,160,14/07/17,No Show
2,Casa Property,27/07/17,2017,Jul,Peak Season,BG,14,15,181.8,2727.05,Group,OTA,Oceanic Travels,Company B,72,19/07/17,Canceled
6,Fun Property,27/07/17,2017,Jul,Peak Season,SI,20,22,169.44,3727.75,Business,Corporate,ZanziTours,Company A,82,17/07/17,No Show
5,Loop Property,27/07/17,2017,Jul,Peak Season,LU,17,18,173.36,3120.42,Leisure,Direct,ZanziTours,,35,13/07/17,No Show
4,Michamvi Property,27/07/17,2017,Jul,Peak Season,ZA,18,19,169.66,3223.48,Leisure,OTA,ZanziTours,Company A,16,28/06/17,Confirmed
7,Mwezi Property,27/07/17,2017,Jul,Peak Season,IE,22,24,176.87,4244.88,Business,Direct,Sunset Ltd,Company A,177,13/07/17,Canceled
3,Nur Property,27/07/17,2017,Jul,Peak Season,DE,17,18,168.74,3037.35,Corporate,TA/TO,Sunset Ltd,Company A,92,17/07/17,Canceled
1,Kasha Property,28/07/17,2017,Jul,Peak Season,IN,6,6,484.01,2904.03,Leisure,TA/TO,ZanziTours,Company B,11,19/07/17,Confirmed
2,Casa Property,28/07/17,2017,Jul,Peak Season,AE,14,15,199.04,2985.59,Business,Direct,TO Africa,Company C,148,11/07/17,Canceled
6,Fun Property,28/07/17,2017,Jul,Peak Season,CH,20,21,155.54,3266.43,Leisure,Website,TO Africa,Company C,17,08/07/17,Confirmed
5,Loop Property,28/07/17,2017,Jul,Peak Season,NL,17,18,176.81,3182.51,Group,Website,Oceanic Travels,Company A,102,18/07/17,Confirmed
4,Michamvi Property,28/07/17,2017,Jul,Peak Season,DE,18,19,174.1,3307.9,Business,Website,Sunset Ltd,Company B,120,30/06/17,No Show
7,Mwezi Property,28/07/17,2017,Jul,Peak Season,BE,22,23,176.77,4065.74,Business,TA/TO,Sunset Ltd,,164,29/06/17,Canceled
3,Nur Property,28/07/17,2017,Jul,Peak Season,ZA,17,18,179.58,3232.39,Corporate,Direct,TO Africa,Company B,105,12/07/17,Confirmed
1,Kasha Property,29/07/17,2017,Jul,Peak Season,AU,6,6,564.07,3384.41,Leisure,Corporate,TO Africa,Company A,12,21/07/17,Canceled
2,Casa Property,29/07/17,2017,Jul,Peak Season,SI,14,14,173.3,2426.19,Business,Website,ZanziTours,Company A,17,26/07/17,No Show
6,Fun Property,29/07/17,2017,Jul,Peak Season,CZ,20,21,187.48,3936.99,Business,TA/TO,Sunset Ltd,Company C,63,05/07/17,Confirmed
5,Loop Property,29/07/17,2017,Jul,Peak Season,AE,17,18,170.18,3063.16,Corporate,OTA,ZanziTours,Company C,131,15/07/17,No Show
4,Michamvi Property,29/07/17,2017,Jul,Peak Season,EE,18,19,185.15,3517.9,Group,OTA,ZanziTours,Company C,167,21/07/17,Confirmed
7,Mwezi Property,29/07/17,2017,Jul,Peak Season,CZ,22,24,201.31,4831.34,Leisure,TA/TO,TO Africa,Company B,67,07/07/17,Confirmed
3,Nur Property,29/07/17,2017,Jul,Peak Season,LV,17,18,179.49,3230.89,Business,OTA,ZanziTours,,109,15/07/17,Canceled
